#! res.bias res.work
15635.000000 231.398442 14.288213
15637.500000 232.381153 14.175635
15640.000000 231.962571 14.237435
15642.500000 230.614910 14.271860
15645.000000 230.569404 14.043540
15647.500000 230.835330 13.375184
15650.000000 232.222150 12.838020
15652.500000 231.825464 13.320568
15655.000000 231.543250 12.982835
15657.500000 231.844277 13.602300
15660.000000 231.533764 13.349443
15662.500000 232.712600 13.561919
15665.000000 234.856515 12.882699
15667.500000 232.846816 13.725548
15670.000000 232.629617 13.289925
15672.500000 232.493304 13.365223
15675.000000 234.009428 12.570549
15677.500000 233.707545 12.550860
15680.000000 233.740111 12.622135
15682.500000 231.354034 13.132403
15685.000000 230.877428 12.959956
15687.500000 230.181246 12.849586
15690.000000 229.978790 12.318848
15692.500000 229.807322 12.556203
15695.000000 228.508147 13.096847
15697.500000 227.619793 13.592864
15700.000000 229.970227 12.690013
15702.500000 232.090602 12.789310
15705.000000 235.504134 12.256060
15707.500000 232.972844 12.791148
15710.000000 234.430228 13.355373
15712.500000 235.202162 13.513267
15715.000000 234.869631 13.575729
15717.500000 236.133505 14.650855
15720.000000 236.416521 14.374204
15722.500000 234.054044 14.226982
15725.000000 234.557279 14.129878
15727.500000 235.591008 14.395464
15730.000000 236.789826 13.988173
15732.500000 236.222592 14.963629
15735.000000 235.465145 14.653403
15737.500000 235.260642 13.883370
15740.000000 238.552768 13.275243
15742.500000 237.878123 13.273587
15745.000000 236.203397 13.387984
15747.500000 235.140721 14.158111
15750.000000 233.178225 13.440937
15752.500000 232.637790 13.578695
15755.000000 233.613939 13.261954
15757.500000 229.576024 13.657508
15760.000000 229.806777 12.760325
15762.500000 231.492688 13.060953
15765.000000 232.290076 13.303444
15767.500000 229.545197 13.706106
15770.000000 228.195226 13.772841
15772.500000 228.038995 13.536461
15775.000000 228.292173 14.108227
15777.500000 230.697914 13.622750
15780.000000 230.978046 13.645133
15782.500000 228.233666 14.284826
15785.000000 228.320886 13.873411
15787.500000 229.480087 13.673243
15790.000000 229.740959 14.168561
15792.500000 229.452538 14.756503
15795.000000 229.334356 13.465897
15797.500000 229.881485 13.569321
15800.000000 229.885620 13.789528
15802.500000 228.129018 13.923308
15805.000000 226.764028 14.066033
15807.500000 225.286264 13.863479
15810.000000 226.039009 13.249335
15812.500000 226.770752 14.110165
15815.000000 223.603157 13.887093
15817.500000 224.367357 14.077468
15820.000000 226.047045 13.443600
15822.500000 224.946903 13.409112
15825.000000 225.431539 13.644543
15827.500000 227.611669 13.219903
15830.000000 226.485503 13.036649
15832.500000 227.054570 13.224495
15835.000000 228.305294 12.897695
15837.500000 227.651508 13.269701
15840.000000 226.826403 13.930416
15842.500000 224.233295 12.992907
15845.000000 221.507712 14.047656
15847.500000 221.414023 14.130481
15850.000000 221.912457 14.249602
15852.500000 222.002371 14.313113
15855.000000 220.910730 13.406620
15857.500000 220.679834 14.076235
15860.000000 221.519976 13.571735
15862.500000 223.015644 14.195130
15865.000000 222.063908 13.380322
15867.500000 218.103463 14.264912
15870.000000 215.427443 13.606626
15872.500000 215.041091 13.496353
15875.000000 217.979124 13.266659
15877.500000 217.102791 13.583810
15880.000000 217.565020 13.153819
15882.500000 218.181105 13.582561
15885.000000 219.077661 13.637385
15887.500000 217.412890 14.320288
15890.000000 217.098811 13.657317
15892.500000 216.699384 13.450550
15895.000000 220.845360 13.096846
15897.500000 220.040077 13.272651
15900.000000 220.503104 13.095406
15902.500000 218.930799 13.427335
15905.000000 218.497251 12.891997
15907.500000 221.387293 13.628276
15910.000000 221.592356 14.067297
15912.500000 222.024442 13.076585
15915.000000 220.218558 13.205049
15917.500000 220.665740 13.652169
15920.000000 219.052861 13.562703
15922.500000 216.913890 13.637842
15925.000000 217.579585 13.802438
15927.500000 219.855951 14.499372
15930.000000 221.540260 14.626334
15932.500000 217.212263 14.741717
15935.000000 216.010499 14.428519
15937.500000 216.831211 14.351893
15940.000000 217.618233 13.421302
15942.500000 217.537971 13.962114
15945.000000 216.393406 13.923182
15947.500000 218.335423 13.867769
15950.000000 220.823456 13.114259
15952.500000 221.578693 12.792187
15955.000000 220.017922 13.395701
15957.500000 221.760673 13.640555
15960.000000 218.962425 13.533277
15962.500000 220.610457 13.808356
15965.000000 220.928482 14.367557
15967.500000 221.599060 13.827161
15970.000000 222.322325 13.224117
15972.500000 223.140219 13.591517
15975.000000 222.756723 14.271284
15977.500000 222.367625 14.723581
15980.000000 222.577500 14.014471
15982.500000 221.942046 13.801375
15985.000000 222.098882 14.164810
15987.500000 222.052763 13.842817
15990.000000 221.910354 13.496849
15992.500000 222.795649 13.381376
15995.000000 226.454510 13.409025
15997.500000 224.509309 14.133454
16000.000000 224.231341 13.209308
16002.500000 224.998447 13.338944
16005.000000 226.279298 13.593979
16007.500000 227.083259 13.182275
16010.000000 226.954336 13.515681
16012.500000 225.979760 14.000541
16015.000000 226.523430 13.197297
16017.500000 225.130994 13.624721
16020.000000 223.903414 13.104317
16022.500000 225.455811 13.636434
16025.000000 228.092041 13.668798
16027.500000 231.829293 12.876231
16030.000000 233.084408 14.486734
16032.500000 232.063982 14.374369
16035.000000 230.443835 14.866526
16037.500000 230.540572 14.987647
16040.000000 228.154035 14.620427
16042.500000 227.850517 13.815897
16045.000000 227.677618 13.988574
16047.500000 229.667634 13.377858
16050.000000 229.312884 13.143093
16052.500000 230.184408 13.205134
16055.000000 229.278274 13.220533
16057.500000 230.169099 13.125459
16060.000000 231.659922 14.038283
16062.500000 230.682660 13.351979
16065.000000 227.778458 13.713140
16067.500000 228.390231 14.071879
16070.000000 229.783664 13.810682
16072.500000 228.681626 13.606304
16075.000000 227.124735 13.730425
16077.500000 229.023250 13.394172
16080.000000 232.763176 13.473028
16082.500000 231.119876 12.743276
16085.000000 232.235911 12.483529
16087.500000 230.620702 12.313648
16090.000000 229.959229 13.578711
16092.500000 232.279251 13.158387
16095.000000 232.428410 12.860224
16097.500000 230.909192 14.011172
16100.000000 230.369968 14.117559
16102.500000 230.811001 13.532703
16105.000000 231.356847 13.023930
16107.500000 230.710800 12.829574
16110.000000 230.131612 12.273078
16112.500000 227.808570 12.446056
16115.000000 228.237494 11.713870
16117.500000 227.549441 10.971818
16120.000000 226.941492 11.473717
16122.500000 229.216011 12.264994
16125.000000 229.378973 12.035995
16127.500000 228.890063 11.877701
16130.000000 228.515904 11.520978
16132.500000 229.888677 12.269359
16135.000000 229.310732 12.209435
16137.500000 228.315111 10.891421
16140.000000 229.628916 11.082384
16142.500000 229.118421 12.049583
16145.000000 226.533343 13.074293
16147.500000 226.083214 13.957703
16150.000000 225.266046 14.021997
16152.500000 225.993696 13.691264
16155.000000 226.026396 13.806179
16157.500000 226.443853 13.141887
16160.000000 228.531164 12.914221
16162.500000 228.294271 13.291613
16165.000000 226.387182 13.132974
16167.500000 224.474815 13.507536
16170.000000 226.527440 13.428388
16172.500000 225.937270 14.414132
16175.000000 228.020883 14.879951
16177.500000 229.589615 13.733208
16180.000000 230.292912 14.469234
16182.500000 226.991824 13.512750
16185.000000 226.572509 13.154514
16187.500000 225.914870 14.206593
16190.000000 228.389783 14.266422
16192.500000 227.870921 13.986939
16195.000000 224.481477 13.690312
16197.500000 220.827699 13.579859
16200.000000 221.654549 13.415679
16202.500000 222.151429 13.045156
16205.000000 220.734185 12.899342
16207.500000 220.358499 13.182748
16210.000000 220.837177 13.023058
16212.500000 222.817043 13.048273
16215.000000 223.748406 13.200587
16217.500000 222.000765 13.192989
16220.000000 220.614538 12.849403
16222.500000 221.934358 11.890495
16225.000000 220.780478 11.306007
16227.500000 219.883525 11.453341
16230.000000 221.930105 12.285627
16232.500000 224.742614 12.315575
16235.000000 228.038802 12.951903
16237.500000 227.859854 13.662760
16240.000000 227.635204 13.715513
16242.500000 227.405946 13.062825
16245.000000 226.562368 13.093651
16247.500000 228.096583 12.861661
16250.000000 228.919116 12.146540
16252.500000 227.802048 13.105380
16255.000000 228.789549 12.112426
16257.500000 227.877139 12.748396
16260.000000 230.116898 13.615460
16262.500000 228.249645 13.094013
16265.000000 225.368539 13.119890
16267.500000 224.837241 13.257339
16270.000000 221.817681 12.080382
16272.500000 220.508798 11.963017
16275.000000 219.228015 12.544811
16277.500000 220.462826 13.072885
16280.000000 221.694543 12.971221
16282.500000 220.560836 12.239725
16285.000000 220.898767 12.698269
16287.500000 220.525136 13.164039
16290.000000 218.725065 12.871179
16292.500000 218.176984 12.724049
16295.000000 221.924977 13.090037
16297.500000 223.403564 12.463755
16300.000000 218.681987 12.867932
16302.500000 219.723067 12.190389
16305.000000 222.105463 11.857004
16307.500000 223.978010 12.093513
16310.000000 226.260954 12.692488
16312.500000 222.952738 11.939955
16315.000000 221.763306 13.218742
16317.500000 221.390144 12.147377
16320.000000 218.774808 12.400592
16322.500000 221.156689 13.176620
16325.000000 220.640761 14.759597
16327.500000 222.662377 14.073821
16330.000000 220.309179 14.293213
16332.500000 220.628386 14.704730
16335.000000 221.333168 13.834154
16337.500000 221.965588 13.557038
16340.000000 220.756914 13.381456
16342.500000 220.509464 13.429956
16345.000000 222.139132 14.080667
16347.500000 222.075842 13.937943
16350.000000 221.295262 14.222014
16352.500000 221.990128 14.044125
16355.000000 223.539128 13.848601
16357.500000 222.795101 13.646865
16360.000000 222.602962 13.370715
16362.500000 224.132309 13.267430
16365.000000 225.167227 13.626048
16367.500000 226.540098 13.903051
16370.000000 228.460473 14.485747
16372.500000 227.071970 13.982941
16375.000000 226.313416 13.159150
16377.500000 226.446962 14.198919
16380.000000 223.606008 14.988237
16382.500000 222.216235 14.576296
16385.000000 221.509396 14.857489
16387.500000 223.970025 14.930115
16390.000000 225.405208 14.558969
16392.500000 224.322851 15.320864
16395.000000 227.061567 14.811023
16397.500000 228.247138 14.556055
16400.000000 229.848493 14.258054
16402.500000 228.995911 14.536277
16405.000000 230.656944 14.605426
16407.500000 231.124128 14.955589
16410.000000 234.511740 14.736361
16412.500000 233.746009 14.723718
16415.000000 231.657105 13.862089
16417.500000 233.796681 14.736786
16420.000000 229.813844 15.156850
16422.500000 227.675414 14.480051
16425.000000 228.464812 14.427951
16427.500000 228.606383 14.875907
16430.000000 228.410080 14.984675
16432.500000 231.645101 14.741735
16435.000000 232.592027 14.484876
16437.500000 234.609007 14.809899
16440.000000 236.129386 14.594831
16442.500000 236.595671 15.483036
16445.000000 235.198054 15.640907
16447.500000 234.488244 15.357943
16450.000000 235.415153 15.435776
16452.500000 237.101558 15.903547
16455.000000 239.315270 16.337209
16457.500000 238.874788 15.775139
16460.000000 240.932881 15.927651
16462.500000 240.092174 16.007226
16465.000000 239.751747 16.164094
16467.500000 241.262900 16.239126
16470.000000 237.780647 16.636559
16472.500000 237.795121 15.908730
16475.000000 238.818835 16.622258
16477.500000 239.210790 16.604026
16480.000000 238.708753 16.232052
16482.500000 238.662105 16.245912
16485.000000 236.857628 16.060237
16487.500000 238.057960 16.322105
16490.000000 240.026463 16.286492
16492.500000 240.631403 16.223382
16495.000000 243.914530 15.953210
16497.500000 240.818524 16.452630
16500.000000 239.652516 15.984151
16502.500000 238.257185 16.375669
16505.000000 235.544091 17.011991
16507.500000 237.928277 16.293498
16510.000000 239.501183 16.784442
16512.500000 237.895315 16.331143
16515.000000 237.011462 15.916721
16517.500000 239.029380 16.686968
16520.000000 237.541553 16.114241
16522.500000 238.425442 16.884573
16525.000000 238.526254 17.307725
16527.500000 240.520405 17.431458
16530.000000 240.578357 17.023849
16532.500000 238.098021 16.048544
16535.000000 238.531486 16.122884
16537.500000 238.057197 16.448275
16540.000000 237.757531 15.950986
16542.500000 237.323683 16.356799
16545.000000 238.833501 17.229201
16547.500000 240.143217 17.695689
16550.000000 240.184559 16.934285
16552.500000 240.146092 17.196695
16555.000000 239.071550 16.471417
16557.500000 241.118073 17.171376
16560.000000 238.705844 17.079958
16562.500000 235.670483 17.038830
16565.000000 234.615810 16.106239
16567.500000 236.855083 16.709030
16570.000000 235.934985 16.981018
16572.500000 236.800080 16.901596
16575.000000 237.473282 17.670930
16577.500000 236.252247 16.873741
16580.000000 237.451750 17.566746
16582.500000 238.714362 17.276853
16585.000000 240.203046 16.319162
16587.500000 240.972649 17.055209
16590.000000 240.244000 17.772407
16592.500000 240.566012 17.782609
16595.000000 241.130362 17.187352
16597.500000 240.986623 17.896007
16600.000000 242.760442 18.520473
16602.500000 242.529657 18.098324
16605.000000 244.195311 17.217763
16607.500000 244.337906 18.015096
16610.000000 245.011922 17.768346
16612.500000 245.213137 17.443895
16615.000000 245.418197 18.429636
16617.500000 245.349429 17.704868
16620.000000 245.208052 17.416481
16622.500000 243.621637 17.454756
16625.000000 243.646970 17.817874
16627.500000 241.916709 17.287246
16630.000000 240.817201 17.222220
16632.500000 239.432834 17.151081
16635.000000 239.335798 17.124154
16637.500000 239.054627 16.482686
16640.000000 237.399545 16.958139
16642.500000 236.214324 16.868199
16645.000000 235.055363 16.256230
16647.500000 235.844843 16.485991
16650.000000 236.986608 16.454763
16652.500000 236.827840 17.039011
16655.000000 236.486866 16.755929
16657.500000 235.599440 17.031214
16660.000000 235.874898 17.190473
16662.500000 237.776969 17.066734
16665.000000 236.575327 17.310522
16667.500000 236.301032 17.539837
16670.000000 236.882766 17.036052
16672.500000 238.022346 18.283820
16675.000000 237.505468 17.220181
16677.500000 235.718892 16.282721
16680.000000 239.165034 17.000630
16682.500000 238.149328 17.168466
16685.000000 236.644113 16.631972
16687.500000 235.425085 16.363290
16690.000000 238.606859 16.709636
16692.500000 241.264536 16.642061
16695.000000 240.410506 15.893811
16697.500000 236.267962 16.515223
16700.000000 235.573368 16.413062
16702.500000 236.767379 16.477406
16705.000000 237.458361 15.724117
16707.500000 234.992662 15.885242
16710.000000 233.403632 14.593196
16712.500000 236.943312 15.859367
16715.000000 237.835143 15.704978
16717.500000 235.994061 16.736015
16720.000000 233.807820 16.088485
16722.500000 234.484439 16.086726
16725.000000 232.703247 15.153222
16727.500000 232.709250 15.413688
16730.000000 233.075310 15.137874
16732.500000 234.704453 15.177783
16735.000000 235.600107 14.956270
16737.500000 236.351395 15.385681
16740.000000 236.817916 15.024073
16742.500000 234.449641 14.821840
16745.000000 234.943241 15.262061
16747.500000 232.905700 15.192979
16750.000000 233.759980 15.030215
16752.500000 230.622450 15.332087
16755.000000 229.700707 15.533782
16757.500000 228.415995 15.192596
16760.000000 228.767513 16.064936
16762.500000 227.111711 15.338680
16765.000000 226.376381 15.149901
16767.500000 225.324379 15.081601
16770.000000 228.231619 15.139508
16772.500000 228.989316 15.384693
16775.000000 230.611232 15.057513
16777.500000 229.480233 15.173466
16780.000000 228.861777 15.341546
16782.500000 231.639576 15.449967
16785.000000 231.189469 15.639582
16787.500000 231.720828 15.747679
16790.000000 232.865458 15.812465
16792.500000 232.939833 15.912971
16795.000000 232.118611 16.175830
16797.500000 231.260068 16.799036
16800.000000 230.005898 15.566843
16802.500000 230.793776 15.563618
16805.000000 231.770055 15.181779
16807.500000 229.782099 14.934216
16810.000000 230.079509 15.361809
16812.500000 230.786348 14.533113
16815.000000 230.940046 14.558126
16817.500000 232.148535 15.707235
16820.000000 232.180938 15.633395
16822.500000 233.216392 15.223971
16825.000000 233.479129 15.038327
16827.500000 232.097577 15.303925
16830.000000 233.340541 15.230287
16832.500000 234.657954 15.211658
16835.000000 235.389625 15.482500
16837.500000 236.048449 15.505874
16840.000000 231.206386 15.302852
16842.500000 233.098697 15.404374
16845.000000 233.648674 16.470504
16847.500000 233.837151 15.457276
16850.000000 229.921257 15.911461
16852.500000 229.558603 15.933051
16855.000000 231.319547 15.471119
16857.500000 229.457117 16.384352
16860.000000 229.250108 16.318550
16862.500000 227.802686 16.150492
16865.000000 230.209150 16.074570
16867.500000 233.834813 16.392835
16870.000000 234.107278 15.857707
16872.500000 231.557896 16.265704
16875.000000 232.379627 16.552752
16877.500000 231.230748 16.342775
16880.000000 233.792311 16.334460
16882.500000 231.770275 15.020191
16885.000000 232.479038 16.084035
16887.500000 233.049236 16.144443
16890.000000 231.380880 15.119559
16892.500000 230.585343 15.539320
16895.000000 229.139909 15.296446
16897.500000 230.945614 15.198862
16900.000000 232.768736 15.546718
16902.500000 234.319476 14.790874
16905.000000 233.650295 15.418828
16907.500000 233.994670 15.080475
16910.000000 233.768967 15.787941
16912.500000 233.980942 15.045778
16915.000000 233.600490 15.353348
16917.500000 232.433142 15.591277
16920.000000 231.848549 15.002716
16922.500000 231.977233 13.848760
16925.000000 233.043032 14.986298
16927.500000 232.709244 14.399013
16930.000000 232.408169 14.200436
16932.500000 234.890498 14.395352
16935.000000 235.536424 14.101741
16937.500000 236.323415 13.392219
16940.000000 237.460190 13.695980
16942.500000 234.848787 13.667659
16945.000000 236.614800 14.164807
16947.500000 238.713970 13.602874
16950.000000 241.049859 13.044191
16952.500000 243.193991 13.766214
16955.000000 242.415721 14.532953
16957.500000 240.763303 14.708006
16960.000000 242.391143 15.080328
16962.500000 242.655139 15.743280
16965.000000 242.956985 15.658615
16967.500000 244.094266 14.882659
16970.000000 245.387454 15.612014
16972.500000 246.464543 15.494453
16975.000000 245.144709 15.164650
16977.500000 243.972305 14.908084
16980.000000 244.288730 15.153616
16982.500000 244.165253 15.087633
16985.000000 245.934144 15.231017
16987.500000 249.122535 15.201814
16990.000000 248.694291 15.093425
16992.500000 246.335502 15.170720
16995.000000 245.949068 14.233544
16997.500000 244.107071 15.083469
17000.000000 246.035332 14.577521
17002.500000 247.081693 15.138599
17005.000000 245.270560 14.898057
17007.500000 244.917072 15.555440
17010.000000 241.490084 14.947520
17012.500000 242.417512 14.326300
17015.000000 241.004638 13.795830
17017.500000 241.376256 12.420243
17020.000000 241.915269 12.098029
17022.500000 240.913111 12.305718
17025.000000 236.642653 12.344633
17027.500000 235.908797 11.887945
17030.000000 236.299044 12.093964
17032.500000 237.334622 12.438421
17035.000000 238.671380 12.043730
17037.500000 237.651085 12.357587
17040.000000 235.853592 12.356631
17042.500000 236.505486 12.296739
17045.000000 236.259821 11.782357
17047.500000 235.483388 10.915228
17050.000000 236.855630 11.672554
17052.500000 234.371362 13.001643
17055.000000 234.621619 11.858358
17057.500000 235.490225 12.416456
17060.000000 235.538089 12.905680
17062.500000 230.267784 12.182703
17065.000000 228.430962 11.831307
17067.500000 228.257770 12.026330
17070.000000 228.721210 12.044345
17072.500000 228.203753 12.246249
17075.000000 230.815679 12.581316
17077.500000 233.302652 13.746318
17080.000000 233.152489 12.578119
17082.500000 233.472027 13.474191
17085.000000 230.848659 12.802160
17087.500000 231.146149 12.579205
17090.000000 230.572731 12.566822
17092.500000 228.200729 12.845584
17095.000000 226.129426 12.136265
17097.500000 224.779891 11.898478
17100.000000 222.427311 11.600458
17102.500000 221.013008 11.843937
17105.000000 220.343218 12.320910
17107.500000 219.167025 11.514834
17110.000000 219.998762 12.180500
17112.500000 223.090590 12.637412
17115.000000 225.672646 12.164317
17117.500000 226.193564 12.336321
17120.000000 225.773400 11.858502
17122.500000 227.539180 12.457107
17125.000000 226.488469 11.837067
17127.500000 226.207609 11.928134
17130.000000 226.433903 12.819916
17132.500000 230.516577 13.108624
17135.000000 231.192149 13.827436
17137.500000 231.847139 12.871458
17140.000000 233.553969 13.349718
17142.500000 233.401291 12.980085
17145.000000 236.240990 13.153914
17147.500000 237.978245 14.436413
17150.000000 238.418635 14.018012
17152.500000 236.683813 13.357430
17155.000000 236.139422 13.589332
17157.500000 235.685961 13.652592
17160.000000 237.452551 13.393017
17162.500000 237.765190 14.289075
17165.000000 238.407278 14.254699
17167.500000 236.521225 13.993785
17170.000000 239.662356 14.211277
17172.500000 242.181779 13.994655
17175.000000 241.488725 14.064002
17177.500000 243.413195 13.976383
17180.000000 244.805540 14.886844
17182.500000 244.835844 14.306038
17185.000000 246.383168 14.218206
17187.500000 250.322190 14.377868
17190.000000 254.084246 14.653994
17192.500000 256.354430 15.181038
17195.000000 255.842382 15.693571
17197.500000 257.624028 15.343860
17200.000000 258.823176 16.554055
17202.500000 259.249332 16.053229
17205.000000 260.538674 16.493775
17207.500000 262.829646 16.593155
17210.000000 265.009675 16.933724
17212.500000 263.468762 17.256248
17215.000000 264.023974 17.265678
17217.500000 265.927535 17.622973
17220.000000 267.545355 17.756060
17222.500000 270.478154 17.751798
17225.000000 269.577050 18.078142
17227.500000 272.542704 17.770607
17230.000000 271.768529 17.404235
17232.500000 277.068636 17.831956
17235.000000 276.993919 18.222247
17237.500000 277.330287 18.452244
17240.000000 277.644215 18.396233
17242.500000 280.597576 18.605760
17245.000000 280.927959 19.229625
17247.500000 283.312309 18.385440
17250.000000 283.651530 18.984411
17252.500000 283.420614 19.634354
17255.000000 285.616978 18.855498
17257.500000 288.760522 19.126492
17260.000000 289.093924 19.099107
17262.500000 288.542949 18.811015
17265.000000 287.654778 19.395808
17267.500000 286.748238 18.986484
17270.000000 285.699812 18.873629
17272.500000 286.500338 19.407686
17275.000000 287.406119 19.331213
17277.500000 287.392189 19.404800
17280.000000 285.007722 19.204029
17282.500000 287.313447 19.421762
17285.000000 289.388181 18.806834
17287.500000 288.510976 18.595141
17290.000000 288.255868 19.128064
17292.500000 288.668875 18.758849
17295.000000 288.915736 18.620196
17297.500000 290.253441 17.985999
17300.000000 288.500101 17.970612
17302.500000 289.430502 17.661352
17305.000000 288.460144 17.928754
17307.500000 287.754926 18.236262
17310.000000 286.467687 18.631888
17312.500000 287.573018 17.459622
17315.000000 286.878719 18.219015
17317.500000 283.069825 18.040273
17320.000000 283.124549 18.234931
17322.500000 284.117727 18.169260
17325.000000 284.517499 17.726575
17327.500000 286.738563 18.122316
17330.000000 285.725657 18.449283
17332.500000 287.765517 18.350303
17335.000000 288.582518 18.569832
17337.500000 289.916823 18.751707
17340.000000 287.380556 18.145942
17342.500000 288.713773 18.352645
17345.000000 290.178898 18.514230
17347.500000 289.377933 18.637978
17350.000000 288.248703 18.477586
17352.500000 287.924091 18.676802
17355.000000 287.917714 18.778813
17357.500000 286.940198 18.591621
17360.000000 286.143141 18.218480
17362.500000 284.558773 17.257857
17365.000000 283.802408 18.004202
17367.500000 281.530671 17.173049
17370.000000 282.582775 16.540671
17372.500000 286.789496 17.143510
17375.000000 289.225088 16.824225
17377.500000 287.135764 16.300078
17380.000000 288.996870 15.974975
17382.500000 288.916315 16.825283
17385.000000 288.746290 16.223211
17387.500000 287.491735 16.213789
17390.000000 285.486675 16.217179
17392.500000 284.608542 16.240712
17395.000000 282.765600 16.095950
17397.500000 284.834707 16.923596
17400.000000 283.341234 16.490496
17402.500000 286.000172 17.010681
17405.000000 286.106992 16.585115
17407.500000 284.672004 16.498167
17410.000000 284.453297 16.365978
17412.500000 285.119032 16.626922
17415.000000 284.265386 16.560961
17417.500000 283.837504 16.481149
17420.000000 283.043047 15.900236
17422.500000 287.640089 16.210665
17425.000000 288.241266 16.658118
17427.500000 289.345126 16.726737
17430.000000 291.780754 16.701351
17432.500000 292.386288 16.997904
17435.000000 290.708457 16.898916
17437.500000 292.041158 16.568485
17440.000000 292.085869 17.480215
17442.500000 290.886051 16.412051
17445.000000 291.531668 16.811478
17447.500000 295.777930 17.498663
17450.000000 295.093109 16.885982
17452.500000 291.585288 17.001218
17455.000000 290.261072 16.544709
17457.500000 290.499560 16.686634
17460.000000 290.155740 17.256702
17462.500000 290.668829 16.410329
17465.000000 291.671485 16.392265
17467.500000 290.942480 16.371014
17470.000000 290.315818 16.835420
17472.500000 294.101849 16.951284
17475.000000 295.956354 17.686062
17477.500000 293.863963 16.550768
17480.000000 291.622841 17.142596
17482.500000 293.879573 17.478309
17485.000000 293.768443 17.777866
17487.500000 293.164507 17.571398
17490.000000 289.354624 17.530710
17492.500000 287.024495 17.322509
17495.000000 289.811471 17.654285
17497.500000 291.529729 17.304660
17500.000000 290.739585 18.566610
17502.500000 288.600162 17.344922
17505.000000 289.665809 18.435900
17507.500000 290.722801 17.334454
17510.000000 292.270117 18.113516
17512.500000 292.860309 17.543684
17515.000000 291.448100 17.239998
17517.500000 293.406443 17.969930
17520.000000 291.369424 17.387201
17522.500000 294.139305 17.450113
17525.000000 294.596541 16.203344
17527.500000 297.733794 16.649209
17530.000000 297.625776 17.005039
17532.500000 297.255618 17.598857
17535.000000 297.500096 17.008123
17537.500000 295.834141 17.633222
17540.000000 290.487248 16.911423
17542.500000 286.822256 16.261563
17545.000000 290.539941 17.812195
17547.500000 289.171304 16.936760
17550.000000 289.906970 16.402605
17552.500000 292.066341 16.047635
17555.000000 294.307954 15.991218
17557.500000 294.863249 16.164260
17560.000000 295.338012 16.104227
17562.500000 294.807869 16.748479
17565.000000 292.064342 17.171198
17567.500000 291.383292 16.804578
17570.000000 289.590860 16.474796
17572.500000 291.534563 17.295415
17575.000000 289.160435 17.119102
17577.500000 292.860172 17.459563
17580.000000 293.740254 17.457930
17582.500000 292.530898 17.407646
17585.000000 291.708598 17.467911
17587.500000 291.561119 17.215817
17590.000000 289.144757 16.832475
17592.500000 290.233973 16.563315
17595.000000 293.086026 16.877121
17597.500000 292.627008 17.508906
17600.000000 294.086069 16.838417
17602.500000 293.736330 17.723436
17605.000000 292.987678 18.006669
17607.500000 296.610767 17.891137
17610.000000 297.187131 18.225924
17612.500000 298.089380 17.800270
17615.000000 301.460495 18.353260
17617.500000 301.776253 18.673894
17620.000000 301.915309 18.612054
17622.500000 302.979391 18.429702
17625.000000 304.842967 18.349281
17627.500000 303.234767 18.913481
17630.000000 304.385085 18.691122
17632.500000 302.534014 18.825149
17635.000000 298.756055 18.320184
17637.500000 297.025947 18.798699
17640.000000 300.541161 18.481421
17642.500000 302.001002 18.226838
17645.000000 302.778306 18.781356
17647.500000 303.437790 19.134460
17650.000000 302.985818 17.809282
17652.500000 302.949120 18.439192
17655.000000 301.941739 19.115659
17657.500000 300.859434 19.786878
17660.000000 300.772132 19.943464
17662.500000 302.668670 20.370328
17665.000000 303.203400 20.023156
17667.500000 302.196005 19.977741
17670.000000 303.788795 20.016192
17672.500000 305.184829 20.340352
17675.000000 305.558694 19.850933
17677.500000 305.298945 20.348179
17680.000000 303.544952 20.083822
17682.500000 303.240887 20.110542
17685.000000 299.901971 20.493140
17687.500000 297.674287 19.685395
17690.000000 299.596383 20.383057
17692.500000 298.203633 19.650964
17695.000000 299.023073 20.112326
17697.500000 299.029541 19.770155
17700.000000 299.663588 19.507157
17702.500000 300.257939 18.789289
17705.000000 298.421197 19.101456
17707.500000 300.353945 18.431948
17710.000000 303.914809 18.104817
17712.500000 303.615423 18.733141
17715.000000 306.441252 19.195893
17717.500000 305.644481 19.819609
17720.000000 307.718213 20.653331
17722.500000 308.732448 20.499897
17725.000000 307.183301 20.830444
17727.500000 307.127563 21.676522
17730.000000 310.346134 21.713545
17732.500000 308.483546 21.029943
17735.000000 307.203075 21.168383
17737.500000 307.872847 21.304554
17740.000000 310.618013 21.472725
17742.500000 310.898981 21.078742
17745.000000 311.107692 21.941127
17747.500000 306.592041 20.439835
17750.000000 304.415598 20.368631
17752.500000 304.941649 20.068404
17755.000000 306.338821 19.877762
17757.500000 308.366288 20.776696
17760.000000 304.912954 20.485308
17762.500000 303.250989 19.363381
17765.000000 303.624948 20.188837
17767.500000 305.484062 19.874558
17770.000000 303.647885 20.128052
17772.500000 302.354925 19.614436
17775.000000 305.501544 20.374578
17777.500000 305.501915 20.128026
17780.000000 303.277188 20.517748
17782.500000 303.243606 20.359201
17785.000000 304.550069 20.430518
17787.500000 303.042811 20.249379
17790.000000 302.779758 21.351940
17792.500000 304.015602 21.625389
17795.000000 303.946079 21.726827
17797.500000 303.031528 20.545249
17800.000000 301.493567 20.859588
17802.500000 300.771954 20.759999
17805.000000 302.728403 19.912886
17807.500000 304.485708 20.417117
17810.000000 304.328076 20.602903
17812.500000 306.506062 21.104236
17815.000000 306.971877 21.272963
17817.500000 305.249206 21.073199
