#! res.bias res.work
21092.500000 337.523600 30.016693
21095.000000 338.644925 29.634210
21097.500000 337.060115 29.659048
21100.000000 337.488402 29.793037
21102.500000 337.405447 29.889350
21105.000000 338.124791 30.300738
21107.500000 338.562878 29.980505
21110.000000 338.854722 29.895824
21112.500000 339.393776 30.163548
21115.000000 339.969912 30.486897
21117.500000 341.549691 31.524404
21120.000000 340.986044 30.629636
21122.500000 341.503684 31.328448
21125.000000 340.897012 30.784909
21127.500000 340.903141 31.037410
21130.000000 340.108028 30.614415
21132.500000 340.537128 31.165759
21135.000000 341.431446 31.559658
21137.500000 343.031687 31.456282
21140.000000 342.418863 30.794709
21142.500000 342.671911 30.807831
21145.000000 342.702969 30.387330
21147.500000 343.128073 30.743114
21150.000000 343.571509 30.068320
21152.500000 344.313825 31.428265
21155.000000 345.156921 30.688746
21157.500000 345.397790 30.988924
21160.000000 345.485298 30.453471
21162.500000 347.429378 31.498865
21165.000000 346.396570 30.444314
21167.500000 346.259659 30.628662
21170.000000 345.577976 30.049063
21172.500000 345.133292 30.103694
21175.000000 344.772567 29.600243
21177.500000 343.424271 28.920147
21180.000000 343.776654 28.855080
21182.500000 343.865954 29.432357
21185.000000 344.091448 28.191229
21187.500000 345.354331 29.025538
21190.000000 345.337525 28.224321
21192.500000 344.874470 28.127761
21195.000000 343.064747 28.145025
21197.500000 343.494557 28.089037
21200.000000 344.255111 28.443215
21202.500000 347.667545 28.060278
21205.000000 347.342199 27.961228
21207.500000 344.811481 27.482204
21210.000000 344.537497 29.047146
21212.500000 346.374753 27.778735
21215.000000 344.648220 28.754702
21217.500000 343.408876 28.884049
21220.000000 342.780818 28.683904
21222.500000 343.216853 28.572196
21225.000000 342.009366 29.346482
21227.500000 342.078343 28.191928
21230.000000 341.868199 28.322273
21232.500000 341.641118 28.370435
21235.000000 342.898347 29.725700
21237.500000 342.312819 29.170121
21240.000000 342.589512 30.098478
21242.500000 342.201743 29.545917
21245.000000 343.954288 29.964880
21247.500000 345.324406 29.665269
21250.000000 345.594719 29.754216
21252.500000 344.647325 29.279653
21255.000000 345.712404 29.325022
21257.500000 346.652801 30.206677
21260.000000 347.718994 29.295440
21262.500000 346.156635 30.000983
21265.000000 346.144909 29.604378
21267.500000 347.754526 29.896865
21270.000000 346.141328 30.249423
21272.500000 346.539846 29.207093
21275.000000 346.327772 29.763912
21277.500000 344.421749 29.587868
21280.000000 344.467966 29.504342
21282.500000 344.660408 29.390793
21285.000000 346.186407 29.430044
21287.500000 347.444010 29.341489
21290.000000 348.053885 28.761586
21292.500000 349.461145 28.528154
21295.000000 350.314505 29.515523
21297.500000 349.062179 28.594748
21300.000000 347.979976 29.342835
21302.500000 348.887417 29.136598
21305.000000 347.304327 28.608547
21307.500000 346.071133 29.393660
21310.000000 344.773611 28.417558
21312.500000 346.569684 28.756996
21315.000000 346.409817 28.080925
21317.500000 347.229785 29.883852
21320.000000 348.023809 29.816939
21322.500000 350.000532 29.908489
21325.000000 350.370754 30.080115
21327.500000 349.010575 30.007469
21330.000000 349.311200 30.135488
21332.500000 349.683955 29.152741
21335.000000 350.828834 30.198925
21337.500000 351.091737 29.769507
21340.000000 350.524479 29.199425
21342.500000 351.227849 29.190748
21345.000000 351.383710 29.670380
21347.500000 350.978885 28.595021
21350.000000 350.713530 30.326239
21352.500000 350.906359 29.884091
21355.000000 352.004095 30.660231
21357.500000 352.703108 30.225923
21360.000000 354.026616 31.235750
21362.500000 353.008663 29.872411
21365.000000 353.383614 29.618742
21367.500000 355.508808 31.577719
21370.000000 355.855202 31.668364
21372.500000 355.455386 31.647694
21375.000000 355.231457 30.757933
21377.500000 356.812706 31.428637
21380.000000 358.023878 31.077963
21382.500000 358.199154 30.973649
21385.000000 359.572714 31.804446
21387.500000 358.678828 31.742237
21390.000000 360.317904 32.152438
21392.500000 359.038650 31.351205
21395.000000 358.666569 31.426799
21397.500000 359.734482 31.631925
21400.000000 358.601985 31.680144
21402.500000 359.130371 31.753579
21405.000000 359.554982 31.789537
21407.500000 358.872074 31.777738
21410.000000 359.199797 30.787622
21412.500000 359.763123 31.320083
21415.000000 358.380082 29.606002
21417.500000 358.133843 29.202203
21420.000000 359.252270 30.055986
21422.500000 357.429663 29.519380
21425.000000 355.384107 29.380158
21427.500000 354.833590 29.870249
21430.000000 354.008930 29.653937
21432.500000 353.065955 30.022080
21435.000000 351.696119 29.554612
21437.500000 352.767918 29.524810
21440.000000 353.819416 28.725191
21442.500000 352.540733 29.177436
21445.000000 352.526459 28.717727
21447.500000 349.912443 29.368116
21450.000000 346.999667 27.795311
21452.500000 347.478240 27.334956
21455.000000 347.685600 28.584314
21457.500000 348.987310 27.974487
21460.000000 348.204473 27.968719
21462.500000 347.744674 27.063100
21465.000000 347.366916 27.829077
21467.500000 346.634104 27.348512
21470.000000 345.957185 27.430958
21472.500000 345.997358 27.802474
21475.000000 347.939681 27.644810
21477.500000 349.036579 26.587372
21480.000000 349.275016 26.331507
21482.500000 347.196706 26.096067
21485.000000 346.419628 27.113755
21487.500000 345.817145 26.276012
21490.000000 344.563227 26.385943
21492.500000 345.731921 26.121939
21495.000000 344.330672 25.589121
21497.500000 341.450616 25.383697
21500.000000 344.364650 25.787041
21502.500000 343.493135 25.942001
21505.000000 343.316281 26.238352
21507.500000 344.843374 26.231869
21510.000000 342.288439 25.813376
21512.500000 341.877137 25.575611
21515.000000 340.285839 25.266249
21517.500000 338.624951 24.974037
21520.000000 336.632572 25.706866
21522.500000 335.136368 25.084808
21525.000000 337.292146 25.559969
21527.500000 339.134342 24.309414
21530.000000 335.188437 24.940992
21532.500000 335.882279 25.756899
21535.000000 336.676223 25.971727
21537.500000 338.069951 25.344854
21540.000000 336.274721 25.038966
21542.500000 334.335215 25.510007
21545.000000 331.919987 25.287738
21547.500000 332.271753 25.491096
21550.000000 333.962273 26.114756
21552.500000 334.933367 25.859253
21555.000000 333.710606 25.121391
21557.500000 333.708145 26.073556
21560.000000 333.223613 24.869540
21562.500000 331.823736 23.747349
21565.000000 334.102184 24.812597
21567.500000 336.125461 25.800772
21570.000000 336.976041 25.200734
21572.500000 336.258613 25.974904
21575.000000 336.151090 25.106024
21577.500000 334.811583 24.496809
21580.000000 334.758789 24.668940
21582.500000 335.510949 25.781305
21585.000000 337.867430 25.688597
21587.500000 338.125657 26.823420
21590.000000 336.219724 26.690973
21592.500000 338.213960 26.242465
21595.000000 339.318674 26.995261
21597.500000 338.303013 26.288385
21600.000000 336.718284 26.065019
21602.500000 334.557051 25.675604
21605.000000 333.266541 26.092495
21607.500000 335.796354 25.913469
21610.000000 335.674366 25.822088
21612.500000 336.505220 26.336366
21615.000000 336.631983 25.872634
21617.500000 334.476884 24.438788
21620.000000 332.775675 24.965362
21622.500000 333.577691 25.216805
21625.000000 332.520356 25.779059
21627.500000 333.354171 25.488108
21630.000000 333.408356 25.611777
21632.500000 331.852759 25.010018
21635.000000 333.469823 25.427374
21637.500000 333.732738 25.898830
21640.000000 335.458053 25.374776
21642.500000 335.137753 26.144328
21645.000000 331.941763 26.483029
21647.500000 330.255541 25.053237
21650.000000 330.746640 25.039201
21652.500000 330.574490 23.720764
21655.000000 328.638490 23.558322
21657.500000 328.096151 23.652964
21660.000000 328.594419 24.419470
21662.500000 328.584017 24.665901
21665.000000 330.457046 24.972504
21667.500000 331.100499 25.590564
21670.000000 330.703126 26.150535
21672.500000 332.264637 26.728190
21675.000000 332.970245 26.902074
21677.500000 332.594972 26.905238
21680.000000 331.087314 27.144358
21682.500000 330.494538 26.573526
21685.000000 330.600895 25.676411
21687.500000 332.421385 25.614370
21690.000000 333.546327 26.551341
21692.500000 335.088894 26.169578
21695.000000 336.376095 25.807033
21697.500000 336.524240 25.540918
21700.000000 334.908481 25.098978
21702.500000 334.682163 24.017036
21705.000000 333.792448 24.536035
21707.500000 332.405405 24.736245
21710.000000 333.334202 24.247036
21712.500000 332.973030 23.595648
21715.000000 333.931206 23.506183
21717.500000 331.531439 24.134010
21720.000000 331.322261 23.346880
21722.500000 329.102022 23.901209
21725.000000 329.037479 23.084810
21727.500000 327.491893 22.899748
21730.000000 327.654246 22.815548
21732.500000 327.211272 24.026530
21735.000000 327.191025 23.873155
21737.500000 326.964121 24.379238
21740.000000 327.744667 24.304668
21742.500000 328.400716 23.047208
21745.000000 328.866897 23.246324
21747.500000 329.375891 23.485893
21750.000000 327.241527 24.051095
21752.500000 325.732328 23.194286
21755.000000 325.188668 23.357844
21757.500000 323.478547 23.244881
21760.000000 324.050570 22.338602
21762.500000 324.393588 23.601857
21765.000000 323.308439 22.833387
21767.500000 323.618601 22.965776
21770.000000 321.752076 22.697517
21772.500000 318.588082 22.931817
21775.000000 316.048804 22.171629
21777.500000 315.742960 21.679933
21780.000000 316.539463 21.969042
21782.500000 316.792041 21.812882
21785.000000 319.183005 21.861077
21787.500000 320.400104 21.280673
21790.000000 320.952756 20.829948
21792.500000 321.829692 23.069565
21795.000000 318.909636 22.586664
21797.500000 317.688563 21.897599
21800.000000 316.897403 21.329375
21802.500000 316.881498 21.505352
21805.000000 314.842640 20.140459
21807.500000 314.114630 18.771538
21810.000000 312.852972 19.424533
21812.500000 312.350972 20.999698
21815.000000 309.799689 20.365465
21817.500000 309.594416 19.730070
21820.000000 310.528365 19.086754
21822.500000 311.466116 19.016924
21825.000000 312.703575 18.676205
21827.500000 313.142007 18.406370
21830.000000 314.984351 19.134849
21832.500000 313.056022 19.098581
21835.000000 315.476449 18.751373
21837.500000 312.411707 18.391612
21840.000000 309.344607 18.783991
21842.500000 309.582303 19.280767
21845.000000 308.847215 20.109006
21847.500000 305.214402 19.513409
21850.000000 303.340680 19.182725
21852.500000 304.256661 18.020721
21855.000000 302.673827 18.367460
21857.500000 301.644785 17.140948
21860.000000 299.797952 17.103923
21862.500000 299.609436 17.268243
21865.000000 298.116736 17.344240
21867.500000 299.507633 17.865203
21870.000000 301.001703 16.596891
21872.500000 297.830946 17.464546
21875.000000 299.009280 17.392855
21877.500000 296.832321 16.618894
21880.000000 297.267907 18.033098
21882.500000 300.341744 17.252008
21885.000000 304.483521 17.636353
21887.500000 302.096466 17.375192
21890.000000 300.925387 18.392577
21892.500000 303.165508 17.846126
21895.000000 302.585983 18.071637
21897.500000 301.105882 18.516818
21900.000000 300.287133 18.236176
21902.500000 299.116746 17.656247
21905.000000 298.111315 17.894263
21907.500000 297.779952 18.351975
21910.000000 296.967908 19.371981
21912.500000 296.277624 17.443579
21915.000000 293.476835 17.844070
21917.500000 293.909285 18.337595
21920.000000 293.167889 18.773358
21922.500000 291.921100 19.313302
21925.000000 291.877378 19.580426
21927.500000 290.928594 18.681627
21930.000000 290.712452 17.743198
21932.500000 293.147881 19.174373
21935.000000 294.570698 18.671972
21937.500000 294.076159 18.757647
21940.000000 292.762467 18.381861
21942.500000 291.777317 18.165073
21945.000000 290.929536 18.632919
21947.500000 290.168293 18.642902
21950.000000 290.057242 19.598875
21952.500000 289.878239 18.435394
21955.000000 288.287317 18.757446
21957.500000 287.720083 17.829845
21960.000000 286.729229 18.512369
21962.500000 288.391139 18.538086
21965.000000 289.112735 18.165623
21967.500000 290.129699 17.464119
21970.000000 287.789495 17.681847
21972.500000 289.233923 18.277180
21975.000000 290.607126 17.232476
21977.500000 289.132087 18.096980
21980.000000 290.321565 18.188038
21982.500000 288.664920 18.140083
21985.000000 289.398973 18.853385
21987.500000 288.583561 18.243663
21990.000000 286.276500 17.582118
21992.500000 284.917836 17.310958
21995.000000 285.193852 18.168434
21997.500000 283.081365 17.855745
22000.000000 285.015680 18.305448
22002.500000 285.219515 18.230275
22005.000000 281.775596 17.330947
22007.500000 282.120795 17.506128
22010.000000 282.722042 18.222042
22012.500000 282.477857 18.762695
22015.000000 282.819067 17.910260
22017.500000 281.500825 17.252866
22020.000000 280.304646 17.356663
22022.500000 281.121625 17.449120
22025.000000 281.147824 18.036257
22027.500000 280.260564 18.134712
22030.000000 280.064832 17.999991
22032.500000 280.242698 16.783517
22035.000000 279.067382 17.170489
22037.500000 277.897996 18.236555
22040.000000 275.978390 17.800410
22042.500000 276.840920 17.423479
22045.000000 279.823554 18.155496
22047.500000 278.666317 17.601343
22050.000000 277.929416 17.971387
22052.500000 276.807230 17.645849
22055.000000 275.309048 18.196806
22057.500000 276.372838 18.864821
22060.000000 276.644666 19.180477
22062.500000 276.940420 18.630685
22065.000000 275.102860 17.592946
22067.500000 277.608777 18.634573
22070.000000 278.791793 18.936045
22072.500000 276.001763 18.714809
22075.000000 274.411868 18.384423
22077.500000 273.971462 17.856477
22080.000000 271.667056 17.479849
22082.500000 269.778443 17.994678
22085.000000 268.484876 17.575417
22087.500000 268.338260 16.707840
22090.000000 268.619493 16.745485
22092.500000 266.066514 15.447708
22095.000000 264.734788 15.286856
22097.500000 266.561935 15.740504
22100.000000 265.093537 16.145563
22102.500000 264.782924 14.955350
22105.000000 264.984693 16.256398
22107.500000 265.547337 14.876096
22110.000000 268.456693 15.314305
22112.500000 268.281396 15.439152
22115.000000 266.943329 14.039192
22117.500000 267.070973 13.923632
22120.000000 265.850565 13.894183
22122.500000 262.732701 14.631815
22125.000000 260.621412 14.845098
22127.500000 260.375148 15.162870
22130.000000 262.235711 15.662056
22132.500000 264.770027 15.606922
22135.000000 265.688383 14.562221
22137.500000 264.458002 15.474743
22140.000000 265.454252 15.367537
22142.500000 265.496300 15.559870
22145.000000 262.041986 15.784223
22147.500000 261.180837 15.209209
22150.000000 265.692833 15.908797
22152.500000 268.896197 16.917157
22155.000000 269.962818 16.222315
22157.500000 271.004246 16.577651
22160.000000 271.071064 15.523247
22162.500000 272.635119 16.303549
22165.000000 270.074948 15.615014
22167.500000 270.097315 15.469491
22170.000000 271.881019 14.948247
22172.500000 272.310187 14.657827
22175.000000 271.207163 14.722058
22177.500000 269.271562 16.060524
22180.000000 268.903105 14.807241
22182.500000 269.244668 14.820080
22185.000000 265.773892 14.886017
22187.500000 267.491969 15.945724
22190.000000 267.772096 16.382696
22192.500000 267.180054 16.610567
22195.000000 266.276980 16.117737
22197.500000 269.315557 16.906347
22200.000000 269.941110 16.659352
22202.500000 271.015315 16.884257
22205.000000 269.901937 17.224859
22207.500000 269.716552 17.013841
22210.000000 272.056191 17.792404
22212.500000 272.365491 17.407867
22215.000000 271.651286 17.193448
22217.500000 271.051598 17.651014
22220.000000 271.123445 18.103720
22222.500000 270.441367 17.370984
22225.000000 271.230786 17.381305
22227.500000 270.824540 16.841136
22230.000000 268.232425 17.296805
22232.500000 267.654945 16.944505
22235.000000 270.052137 16.611916
22237.500000 269.351989 16.874079
22240.000000 270.627476 17.775114
22242.500000 270.703472 17.423687
22245.000000 270.242689 17.013285
22247.500000 268.341599 16.879169
22250.000000 268.463734 16.734702
22252.500000 268.986540 16.433760
22255.000000 268.522890 16.800268
22257.500000 268.751831 18.120793
22260.000000 269.867752 17.349971
22262.500000 269.645972 17.705580
22265.000000 266.743609 17.542750
22267.500000 266.893612 17.524681
22270.000000 268.308896 17.552430
22272.500000 268.840179 16.799353
22275.000000 268.299215 17.164295
22277.500000 271.137567 18.103297
22280.000000 270.586266 17.107419
22282.500000 271.977132 17.328813
22285.000000 273.707220 16.692522
22287.500000 272.730594 17.250272
22290.000000 271.371435 17.451485
22292.500000 270.672694 17.221277
22295.000000 270.243428 16.933364
22297.500000 270.924227 16.055163
22300.000000 269.329526 15.456126
22302.500000 270.845672 15.536647
22305.000000 271.570701 15.872949
22307.500000 270.316257 16.678021
22310.000000 271.549726 15.962399
22312.500000 269.322004 17.467856
22315.000000 267.944928 17.523056
22317.500000 265.446466 16.745274
22320.000000 263.427758 16.080359
22322.500000 261.556592 15.772212
22325.000000 265.613912 16.235291
22327.500000 267.302243 16.746404
22330.000000 266.821486 16.439990
22332.500000 269.180797 16.620245
22335.000000 269.471355 16.878872
22337.500000 268.566042 17.039960
22340.000000 269.424683 16.407254
22342.500000 270.299648 15.496698
22345.000000 269.037055 15.444686
22347.500000 268.568187 14.956193
22350.000000 267.243821 14.555492
22352.500000 265.469118 14.296414
22355.000000 264.557087 15.191584
22357.500000 268.333255 15.813305
22360.000000 265.279275 16.353187
22362.500000 266.928471 15.534346
22365.000000 268.435227 17.057193
22367.500000 268.243166 17.057399
22370.000000 266.364823 16.392650
22372.500000 264.894572 16.586754
22375.000000 264.834415 15.483466
22377.500000 260.642617 15.303308
22380.000000 257.698977 15.671880
22382.500000 258.016828 16.248301
22385.000000 257.633699 15.444223
22387.500000 255.974731 16.011938
22390.000000 255.964886 15.686708
22392.500000 255.727291 17.910518
22395.000000 252.736410 16.637737
22397.500000 256.295651 16.057506
22400.000000 256.763405 16.550275
22402.500000 259.540068 16.399645
22405.000000 261.349029 16.300911
22407.500000 262.033989 16.225377
22410.000000 262.884125 16.555777
22412.500000 263.338085 15.997580
22415.000000 263.018312 17.451564
22417.500000 262.207898 16.111956
22420.000000 262.566205 16.104133
22422.500000 261.626015 16.958122
22425.000000 263.077157 17.205307
22427.500000 263.015612 17.661709
22430.000000 260.881364 16.618807
22432.500000 259.801179 16.878067
22435.000000 260.120930 17.155539
22437.500000 263.167167 16.970404
22440.000000 261.451337 17.572751
22442.500000 262.930981 17.267543
22445.000000 260.849726 17.533521
22447.500000 260.228682 16.357481
22450.000000 259.053091 15.422050
22452.500000 256.638953 17.101859
22455.000000 257.913274 16.016899
22457.500000 259.284707 15.013337
22460.000000 259.723589 15.583986
22462.500000 261.989616 15.442642
22465.000000 262.368525 14.652540
22467.500000 266.180258 14.491182
22470.000000 268.097893 15.124838
22472.500000 267.023242 16.283983
22475.000000 265.161788 15.291029
22477.500000 264.615820 14.961728
22480.000000 266.613100 15.228766
22482.500000 262.957637 15.504175
22485.000000 261.194738 13.546815
22487.500000 259.234864 13.994066
22490.000000 260.058717 14.385436
22492.500000 260.495307 15.312358
22495.000000 262.009168 15.431829
22497.500000 261.973268 15.422172
22500.000000 261.102759 15.797252
22502.500000 257.784794 15.757666
22505.000000 257.405567 16.396215
22507.500000 257.088249 15.928077
22510.000000 258.235111 14.894361
22512.500000 259.630097 15.299939
22515.000000 261.512797 15.576114
22517.500000 257.868758 15.722324
22520.000000 259.168237 15.025775
22522.500000 258.955468 15.723254
22525.000000 258.949352 15.741154
22527.500000 260.228138 16.139207
22530.000000 259.333644 15.290579
22532.500000 257.214340 14.753054
22535.000000 257.943462 15.132667
22537.500000 256.457951 15.157452
22540.000000 257.011582 15.180181
22542.500000 258.861976 15.899557
22545.000000 259.220618 15.949954
22547.500000 258.672640 16.481589
22550.000000 260.592227 16.232431
22552.500000 256.315420 15.944020
22555.000000 257.305261 16.456668
22557.500000 255.347812 16.171405
22560.000000 253.173557 15.493279
22562.500000 250.176822 15.077042
22565.000000 250.080989 15.400579
22567.500000 248.413595 15.370378
22570.000000 251.128986 15.193705
22572.500000 252.465670 14.794440
22575.000000 254.889447 15.530124
22577.500000 253.702397 15.691620
22580.000000 253.620879 15.319108
22582.500000 252.739561 15.076773
22585.000000 253.447278 16.148717
22587.500000 253.561479 15.953267
22590.000000 254.595316 15.750729
22592.500000 254.523463 16.015047
22595.000000 255.199184 16.278961
22597.500000 255.651298 16.845068
22600.000000 255.474319 16.909021
22602.500000 254.360514 16.805476
22605.000000 252.464855 16.599166
22607.500000 251.922733 15.823080
22610.000000 254.358007 16.692935
22612.500000 257.090308 15.747100
22615.000000 256.299050 15.533263
22617.500000 254.946103 14.850994
22620.000000 256.937235 14.024885
22622.500000 258.346682 15.396990
22625.000000 260.241023 16.836191
22627.500000 262.335822 15.953175
22630.000000 261.789050 16.429316
22632.500000 261.780971 16.172154
22635.000000 259.454132 16.627076
22637.500000 261.112908 16.147258
22640.000000 261.278145 16.209891
22642.500000 261.557970 16.561878
22645.000000 265.275437 16.702959
22647.500000 265.276322 16.735486
22650.000000 266.659548 17.026794
22652.500000 265.129033 16.987023
22655.000000 264.706366 16.170397
22657.500000 264.537208 17.437385
22660.000000 265.603606 16.121809
22662.500000 266.217605 15.765447
22665.000000 262.622399 15.837919
22667.500000 261.362177 16.272299
22670.000000 260.370875 15.511951
22672.500000 260.977302 15.573573
22675.000000 261.600789 16.836173
22677.500000 262.199169 16.234770
22680.000000 261.467954 15.532140
22682.500000 262.772285 16.161504
22685.000000 261.075947 16.968739
22687.500000 260.026292 17.266516
22690.000000 259.714611 16.647904
22692.500000 259.045825 16.680033
22695.000000 257.504138 17.099014
22697.500000 255.621990 17.796177
22700.000000 255.062993 17.179187
22702.500000 257.781054 16.171587
22705.000000 257.623197 16.082958
22707.500000 259.902624 17.625957
22710.000000 259.179991 17.045924
22712.500000 261.444176 17.117286
22715.000000 260.632379 17.836182
22717.500000 261.915745 17.054389
22720.000000 260.485411 17.107286
22722.500000 260.786924 17.475253
22725.000000 263.850628 15.985831
22727.500000 264.511667 16.573185
22730.000000 264.660653 16.588142
22732.500000 265.674156 16.431728
22735.000000 265.419562 16.610031
22737.500000 266.645628 16.073550
22740.000000 264.261287 15.558164
22742.500000 265.688399 16.468769
22745.000000 266.499385 16.913800
22747.500000 267.219094 15.666066
22750.000000 264.725329 16.892733
22752.500000 264.402846 17.568905
22755.000000 263.930873 16.167126
22757.500000 263.560642 16.311551
22760.000000 261.265457 16.302848
22762.500000 262.406163 16.440594
22765.000000 262.967466 16.967025
22767.500000 261.844811 16.271629
22770.000000 260.617736 17.045365
22772.500000 261.881864 17.302299
22775.000000 261.293195 17.907743
22777.500000 259.800591 17.196375
22780.000000 257.885584 17.172771
22782.500000 258.603737 16.549501
22785.000000 258.303745 17.160799
22787.500000 257.333189 16.589624
22790.000000 259.263953 17.091908
22792.500000 259.598325 17.358174
22795.000000 259.868662 17.726851
22797.500000 258.167361 17.503351
22800.000000 261.544409 17.857618
22802.500000 260.019068 17.592841
22805.000000 261.574953 17.614503
22807.500000 262.825102 17.057889
22810.000000 264.938562 18.505690
22812.500000 265.552227 18.124728
22815.000000 266.052991 18.095710
22817.500000 267.724584 18.519309
22820.000000 267.200903 18.637815
22822.500000 263.922843 17.640119
22825.000000 263.442297 17.811260
22827.500000 263.545241 17.982401
22830.000000 260.476314 17.768134
22832.500000 262.272488 17.315317
22835.000000 262.986253 16.697449
22837.500000 264.294086 16.356882
22840.000000 264.877115 18.104199
22842.500000 263.313117 16.919416
22845.000000 259.940158 17.696285
22847.500000 258.520423 17.473532
22850.000000 258.285120 17.567139
22852.500000 258.418111 17.756367
22855.000000 258.513872 17.655393
22857.500000 258.794828 17.776192
22860.000000 259.465705 17.382924
22862.500000 260.265267 18.200328
22865.000000 261.017940 17.846646
22867.500000 262.345084 18.252552
22870.000000 261.542561 17.703054
22872.500000 258.515606 18.057641
22875.000000 259.514833 18.206416
22877.500000 259.430721 17.041305
22880.000000 260.024896 17.597539
22882.500000 259.924366 17.622462
22885.000000 260.002601 17.399022
22887.500000 260.827045 17.125131
22890.000000 261.863289 17.887107
22892.500000 259.825964 17.646902
22895.000000 260.878933 18.107684
22897.500000 260.589801 18.138544
22900.000000 261.250426 18.202053
22902.500000 259.999310 18.294667
22905.000000 258.376802 18.497056
22907.500000 258.950976 18.235327
22910.000000 257.526640 18.366425
22912.500000 256.025742 17.691722
22915.000000 255.152338 17.291942
22917.500000 255.729571 17.401494
22920.000000 254.361764 17.816897
22922.500000 253.947101 17.407876
22925.000000 255.303227 16.719836
22927.500000 254.813161 17.428690
22930.000000 256.935210 17.517932
22932.500000 253.921325 17.830803
22935.000000 253.736972 16.963171
22937.500000 255.312820 17.589038
22940.000000 255.296729 17.509836
22942.500000 254.750154 17.085347
22945.000000 255.568885 17.498845
22947.500000 255.485013 17.327927
22950.000000 253.708747 17.085147
22952.500000 252.443328 17.498513
22955.000000 251.332277 17.361645
22957.500000 253.663157 17.503043
22960.000000 254.323441 16.231121
22962.500000 255.454379 16.838544
22965.000000 254.051571 17.773006
22967.500000 254.711066 16.692324
22970.000000 254.123901 16.530424
22972.500000 255.691677 16.627635
22975.000000 253.346089 17.872211
22977.500000 255.968870 17.129367
22980.000000 256.146303 17.474650
22982.500000 257.839199 17.103435
22985.000000 256.876894 17.755407
22987.500000 255.533455 17.634305
22990.000000 256.400685 16.461512
22992.500000 256.588990 17.187724
22995.000000 259.353589 17.275023
22997.500000 257.916805 17.657566
23000.000000 258.870314 16.837525
23002.500000 259.158911 16.440852
23005.000000 258.154878 15.450740
23007.500000 258.046475 16.209444
23010.000000 257.560887 16.018074
23012.500000 256.874907 15.778095
23015.000000 257.826252 16.112330
23017.500000 261.151722 16.745917
23020.000000 262.438335 16.812149
23022.500000 258.848308 17.265213
23025.000000 259.318903 16.330089
23027.500000 257.832942 17.343124
23030.000000 260.075347 15.843282
23032.500000 261.825825 15.549805
23035.000000 263.268670 16.354644
23037.500000 262.095047 16.410068
23040.000000 261.634933 16.188830
23042.500000 260.650885 15.847898
23045.000000 260.463847 15.330981
23047.500000 259.909007 16.244575
23050.000000 261.406884 16.469228
23052.500000 262.265580 17.114207
23055.000000 263.718615 17.091153
23057.500000 263.485020 16.114191
23060.000000 264.622537 14.427754
23062.500000 264.779180 15.407078
23065.000000 264.562596 15.216017
23067.500000 262.454131 15.221074
23070.000000 262.476435 14.328224
23072.500000 263.269858 15.474690
23075.000000 263.117061 15.263896
23077.500000 264.551643 15.580960
23080.000000 262.598784 15.280129
23082.500000 262.753580 14.093542
23085.000000 263.947506 14.883161
23087.500000 263.835636 14.513251
23090.000000 262.038044 15.732320
23092.500000 263.008285 15.119738
23095.000000 262.107008 14.820754
23097.500000 259.625117 14.812374
23100.000000 260.186815 14.461087
23102.500000 258.300390 15.025393
23105.000000 255.661789 15.309912
23107.500000 256.092128 15.182901
23110.000000 256.878576 15.307516
23112.500000 256.359225 15.386593
23115.000000 255.761221 15.058060
23117.500000 255.458836 14.897634
23120.000000 255.370507 14.377117
23122.500000 254.921856 14.658103
23125.000000 254.349661 15.622156
23127.500000 254.658302 15.095333
23130.000000 258.407077 14.383501
23132.500000 258.652695 15.462041
23135.000000 257.346957 14.846319
23137.500000 259.293220 13.616177
23140.000000 257.097813 14.372546
23142.500000 258.593158 13.030990
23145.000000 258.213365 13.689337
23147.500000 257.533752 14.883709
23150.000000 257.514592 14.142777
23152.500000 257.756890 13.387222
23155.000000 257.038738 12.553056
23157.500000 258.569968 13.290344
23160.000000 257.633673 13.380062
23162.500000 259.343111 13.734358
23165.000000 259.312469 13.249247
23167.500000 258.682888 13.407529
23170.000000 254.559638 12.506607
23172.500000 252.796655 13.436786
23175.000000 253.053830 13.002326
23177.500000 250.881173 13.829289
23180.000000 252.312569 13.108334
23182.500000 253.479305 12.846692
23185.000000 252.227405 13.075842
23187.500000 250.687914 13.518887
23190.000000 251.036204 13.918114
23192.500000 252.678572 13.876970
23195.000000 253.234151 14.684484
23197.500000 252.964118 16.142079
23200.000000 253.068639 15.552384
23202.500000 254.056827 15.148564
23205.000000 253.952040 15.290867
23207.500000 250.578097 14.990947
23210.000000 250.230895 14.779763
23212.500000 247.696046 13.396917
23215.000000 246.583103 14.525337
23217.500000 243.770829 14.753641
23220.000000 244.237309 14.056014
23222.500000 246.125894 14.021124
23225.000000 247.706606 14.559642
23227.500000 247.804771 13.721885
23230.000000 249.878041 14.024213
23232.500000 250.133406 14.624432
23235.000000 247.729696 14.448369
23237.500000 244.597132 14.337090
23240.000000 242.922231 14.150289
23242.500000 244.441037 14.837109
23245.000000 242.611863 15.047360
23247.500000 239.715088 13.636176
23250.000000 238.809476 12.686147
23252.500000 238.702023 13.389341
23255.000000 240.521136 13.024551
23257.500000 240.895826 11.949540
23260.000000 241.415273 12.828479
23262.500000 241.922074 13.315946
23265.000000 242.388147 13.953508
23267.500000 243.286931 13.872770
23270.000000 241.256646 13.050909
23272.500000 236.078837 13.482869
23275.000000 236.574244 13.177314
